"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol","gene_biotype","ensembl_transcript_id","transcript_length","transcript_start","transcript_end"
"947","ENSG00000115919",7.45808117034227,4.65230895807859,1.23529754765113,3.76614441348546,0.000165787921021146,0.00124663904248368,"KYNU","protein_coding","ENST00000612147",671,142918679,142967494
"948","ENSG00000115919",7.45808117034227,4.65230895807859,1.23529754765113,3.76614441348546,0.000165787921021146,0.00124663904248368,"KYNU","protein_coding","ENST00000613664",662,142927659,142971393
"949","ENSG00000116194",3697.60391070808,3.71391212772295,0.299392108858873,12.4048430731139,2.45994226083647e-35,5.25472326436156e-33,"ANGPTL1","protein_coding","ENST00000234816",3543,178849535,178871077
"950","ENSG00000116194",3697.60391070808,3.71391212772295,0.299392108858873,12.4048430731139,2.45994226083647e-35,5.25472326436156e-33,"ANGPTL1","protein_coding","ENST00000367629",2289,178850624,178871022
"951","ENSG00000116194",3697.60391070808,3.71391212772295,0.299392108858873,12.4048430731139,2.45994226083647e-35,5.25472326436156e-33,"ANGPTL1","protein_coding","ENST00000444255",534,178865434,178869278
"952","ENSG00000116701",12.0048559012854,3.56632853248695,0.794293622906163,4.48993725952182,7.12441552094828e-06,7.84541492952473e-05,"NCF2","protein_coding","ENST00000367536",2203,183555563,183590876
"953","ENSG00000116701",12.0048559012854,3.56632853248695,0.794293622906163,4.48993725952182,7.12441552094828e-06,7.84541492952473e-05,"NCF2","protein_coding","ENST00000367535",2267,183555562,183590459
"954","ENSG00000116701",12.0048559012854,3.56632853248695,0.794293622906163,4.48993725952182,7.12441552094828e-06,7.84541492952473e-05,"NCF2","protein_coding","ENST00000469280",758,183560246,183564051
"955","ENSG00000116701",12.0048559012854,3.56632853248695,0.794293622906163,4.48993725952182,7.12441552094828e-06,7.84541492952473e-05,"NCF2","protein_coding","ENST00000420553",376,183563269,183569225
"956","ENSG00000116701",12.0048559012854,3.56632853248695,0.794293622906163,4.48993725952182,7.12441552094828e-06,7.84541492952473e-05,"NCF2","protein_coding","ENST00000419402",584,183563272,183569225
"957","ENSG00000116701",12.0048559012854,3.56632853248695,0.794293622906163,4.48993725952182,7.12441552094828e-06,7.84541492952473e-05,"NCF2","protein_coding","ENST00000418089",2168,183555563,183590604
"958","ENSG00000116701",12.0048559012854,3.56632853248695,0.794293622906163,4.48993725952182,7.12441552094828e-06,7.84541492952473e-05,"NCF2","protein_coding","ENST00000413720",2276,183555563,183590604
"959","ENSG00000116774",29.9807016013784,2.2072481314166,0.3972644511594,5.5561179082972,2.75840578105983e-08,5.21395566966309e-07,"OLFML3","protein_coding","ENST00000369551",1934,113979441,113982254
"960","ENSG00000116774",29.9807016013784,2.2072481314166,0.3972644511594,5.5561179082972,2.75840578105983e-08,5.21395566966309e-07,"OLFML3","protein_coding","ENST00000320334",1748,113979474,113982253
"961","ENSG00000116774",29.9807016013784,2.2072481314166,0.3972644511594,5.5561179082972,2.75840578105983e-08,5.21395566966309e-07,"OLFML3","protein_coding","ENST00000491700",2063,113979491,113982254
"962","ENSG00000116774",29.9807016013784,2.2072481314166,0.3972644511594,5.5561179082972,2.75840578105983e-08,5.21395566966309e-07,"OLFML3","protein_coding","ENST00000633022",495,113980500,114035572
"963","ENSG00000116774",29.9807016013784,2.2072481314166,0.3972644511594,5.5561179082972,2.75840578105983e-08,5.21395566966309e-07,"OLFML3","protein_coding","ENST00000393300",1961,113979391,113982254
"964","ENSG00000117009",45.34212805189,3.96916123141931,0.76623995555083,5.18004993431331,2.21826511890422e-07,3.43706120747398e-06,"KMO","protein_coding","ENST00000366558",1868,241532134,241592288
"965","ENSG00000117009",45.34212805189,3.96916123141931,0.76623995555083,5.18004993431331,2.21826511890422e-07,3.43706120747398e-06,"KMO","protein_coding","ENST00000366559",5017,241532378,241595642
"966","ENSG00000117009",45.34212805189,3.96916123141931,0.76623995555083,5.18004993431331,2.21826511890422e-07,3.43706120747398e-06,"KMO","protein_coding","ENST00000484628",756,241532338,241562264
"967","ENSG00000117009",45.34212805189,3.96916123141931,0.76623995555083,5.18004993431331,2.21826511890422e-07,3.43706120747398e-06,"KMO","protein_coding","ENST00000480967",735,241532369,241562283
"968","ENSG00000117009",45.34212805189,3.96916123141931,0.76623995555083,5.18004993431331,2.21826511890422e-07,3.43706120747398e-06,"KMO","protein_coding","ENST00000484229",601,241532379,241550087
"969","ENSG00000117009",45.34212805189,3.96916123141931,0.76623995555083,5.18004993431331,2.21826511890422e-07,3.43706120747398e-06,"KMO","protein_coding","ENST00000477907",648,241532401,241566575
"970","ENSG00000117009",45.34212805189,3.96916123141931,0.76623995555083,5.18004993431331,2.21826511890422e-07,3.43706120747398e-06,"KMO","protein_coding","ENST00000366557",4888,241532405,241595642
"971","ENSG00000117009",45.34212805189,3.96916123141931,0.76623995555083,5.18004993431331,2.21826511890422e-07,3.43706120747398e-06,"KMO","protein_coding","ENST00000481087",393,241549662,241555801
"972","ENSG00000117009",45.34212805189,3.96916123141931,0.76623995555083,5.18004993431331,2.21826511890422e-07,3.43706120747398e-06,"KMO","protein_coding","ENST00000431245",604,241562053,241586736
"973","ENSG00000117009",45.34212805189,3.96916123141931,0.76623995555083,5.18004993431331,2.21826511890422e-07,3.43706120747398e-06,"KMO","protein_coding","ENST00000366555",609,241568635,241593459
"974","ENSG00000117226",378.28244894674,5.9337269208224,0.611871964337474,9.69766105764848,3.08489180997295e-22,2.96392094336353e-20,"GBP3","protein_coding","ENST00000370482",3678,89006679,89022851
"975","ENSG00000117226",378.28244894674,5.9337269208224,0.611871964337474,9.69766105764848,3.08489180997295e-22,2.96392094336353e-20,"GBP3","protein_coding","ENST00000489444",2455,89006680,89022778
"976","ENSG00000117226",378.28244894674,5.9337269208224,0.611871964337474,9.69766105764848,3.08489180997295e-22,2.96392094336353e-20,"GBP3","protein_coding","ENST00000370481",3037,89006680,89022866
"977","ENSG00000117226",378.28244894674,5.9337269208224,0.611871964337474,9.69766105764848,3.08489180997295e-22,2.96392094336353e-20,"GBP3","protein_coding","ENST00000493594",2561,89007270,89022894
"978","ENSG00000117226",378.28244894674,5.9337269208224,0.611871964337474,9.69766105764848,3.08489180997295e-22,2.96392094336353e-20,"GBP3","protein_coding","ENST00000235878",2062,89007769,89022838
"979","ENSG00000117226",378.28244894674,5.9337269208224,0.611871964337474,9.69766105764848,3.08489180997295e-22,2.96392094336353e-20,"GBP3","protein_coding","ENST00000461384",702,89008844,89011835
"980","ENSG00000117226",378.28244894674,5.9337269208224,0.611871964337474,9.69766105764848,3.08489180997295e-22,2.96392094336353e-20,"GBP3","protein_coding","ENST00000445969",411,89008935,89013299
"981","ENSG00000117226",378.28244894674,5.9337269208224,0.611871964337474,9.69766105764848,3.08489180997295e-22,2.96392094336353e-20,"GBP3","protein_coding","ENST00000564665",599,89014102,89022866
"982","ENSG00000117226",378.28244894674,5.9337269208224,0.611871964337474,9.69766105764848,3.08489180997295e-22,2.96392094336353e-20,"GBP3","protein_coding","ENST00000475853",566,89015320,89022860
"983","ENSG00000117226",378.28244894674,5.9337269208224,0.611871964337474,9.69766105764848,3.08489180997295e-22,2.96392094336353e-20,"GBP3","protein_coding","ENST00000568006",583,89015343,89022803
"984","ENSG00000117226",378.28244894674,5.9337269208224,0.611871964337474,9.69766105764848,3.08489180997295e-22,2.96392094336353e-20,"GBP3","protein_coding","ENST00000564037",512,89020300,89022751
"985","ENSG00000117228",8302.06838623849,6.35439197732362,0.456866754216474,13.9086329190693,5.61422776322287e-44,1.56359796514468e-41,"GBP1","protein_coding","ENST00000459831",4078,89051882,89065360
"986","ENSG00000117228",8302.06838623849,6.35439197732362,0.456866754216474,13.9086329190693,5.61422776322287e-44,1.56359796514468e-41,"GBP1","protein_coding","ENST00000370473",2883,89052319,89065208
"987","ENSG00000117228",8302.06838623849,6.35439197732362,0.456866754216474,13.9086329190693,5.61422776322287e-44,1.56359796514468e-41,"GBP1","protein_coding","ENST00000495131",3795,89052359,89065360
"988","ENSG00000117228",8302.06838623849,6.35439197732362,0.456866754216474,13.9086329190693,5.61422776322287e-44,1.56359796514468e-41,"GBP1","protein_coding","ENST00000484970",829,89053300,89055341
"989","ENSG00000117228",8302.06838623849,6.35439197732362,0.456866754216474,13.9086329190693,5.61422776322287e-44,1.56359796514468e-41,"GBP1","protein_coding","ENST00000468959",610,89053437,89056059
"990","ENSG00000117228",8302.06838623849,6.35439197732362,0.456866754216474,13.9086329190693,5.61422776322287e-44,1.56359796514468e-41,"GBP1","protein_coding","ENST00000479889",610,89053437,89056059
"991","ENSG00000117228",8302.06838623849,6.35439197732362,0.456866754216474,13.9086329190693,5.61422776322287e-44,1.56359796514468e-41,"GBP1","protein_coding","ENST00000681280",1471,89057615,89065360
"992","ENSG00000117228",8302.06838623849,6.35439197732362,0.456866754216474,13.9086329190693,5.61422776322287e-44,1.56359796514468e-41,"GBP1","protein_coding","ENST00000493139",518,89058990,89060277
"993","ENSG00000117228",8302.06838623849,6.35439197732362,0.456866754216474,13.9086329190693,5.61422776322287e-44,1.56359796514468e-41,"GBP1","protein_coding","ENST00000469194",618,89062707,89065230
"994","ENSG00000117266",52.9102798001239,2.49947261450067,0.363319282621287,6.87954846895932,6.00425669723248e-12,2.18717973265743e-10,"CDK18","protein_coding","ENST00000429964",2986,205504669,205532790
"995","ENSG00000117266",52.9102798001239,2.49947261450067,0.363319282621287,6.87954846895932,6.00425669723248e-12,2.18717973265743e-10,"CDK18","protein_coding","ENST00000512922",1134,205504596,205526835
"996","ENSG00000117266",52.9102798001239,2.49947261450067,0.363319282621287,6.87954846895932,6.00425669723248e-12,2.18717973265743e-10,"CDK18","protein_coding","ENST00000504648",2435,205504597,205531762
"997","ENSG00000117266",52.9102798001239,2.49947261450067,0.363319282621287,6.87954846895932,6.00425669723248e-12,2.18717973265743e-10,"CDK18","protein_coding","ENST00000506784",2143,205504598,205531786
"998","ENSG00000117266",52.9102798001239,2.49947261450067,0.363319282621287,6.87954846895932,6.00425669723248e-12,2.18717973265743e-10,"CDK18","protein_coding","ENST00000360066",3141,205504599,205532793
"999","ENSG00000117266",52.9102798001239,2.49947261450067,0.363319282621287,6.87954846895932,6.00425669723248e-12,2.18717973265743e-10,"CDK18","protein_coding","ENST00000507067",342,205504659,205523686
"1000","ENSG00000117266",52.9102798001239,2.49947261450067,0.363319282621287,6.87954846895932,6.00425669723248e-12,2.18717973265743e-10,"CDK18","protein_coding","ENST00000462976",794,205504688,205524355
"1001","ENSG00000117266",52.9102798001239,2.49947261450067,0.363319282621287,6.87954846895932,6.00425669723248e-12,2.18717973265743e-10,"CDK18","protein_coding","ENST00000478560",782,205504694,205527873
"1002","ENSG00000117266",52.9102798001239,2.49947261450067,0.363319282621287,6.87954846895932,6.00425669723248e-12,2.18717973265743e-10,"CDK18","protein_coding","ENST00000443813",591,205504705,205525190
"1003","ENSG00000117266",52.9102798001239,2.49947261450067,0.363319282621287,6.87954846895932,6.00425669723248e-12,2.18717973265743e-10,"CDK18","protein_coding","ENST00000506215",435,205504749,205524329
"1004","ENSG00000117266",52.9102798001239,2.49947261450067,0.363319282621287,6.87954846895932,6.00425669723248e-12,2.18717973265743e-10,"CDK18","protein_coding","ENST00000419301",949,205504802,205527825
"1005","ENSG00000117266",52.9102798001239,2.49947261450067,0.363319282621287,6.87954846895932,6.00425669723248e-12,2.18717973265743e-10,"CDK18","protein_coding","ENST00000507240",351,205516817,205523279
"1006","ENSG00000117266",52.9102798001239,2.49947261450067,0.363319282621287,6.87954846895932,6.00425669723248e-12,2.18717973265743e-10,"CDK18","protein_coding","ENST00000515494",3756,205522429,205532785
"1007","ENSG00000117266",52.9102798001239,2.49947261450067,0.363319282621287,6.87954846895932,6.00425669723248e-12,2.18717973265743e-10,"CDK18","protein_coding","ENST00000476153",954,205523554,205527263
"1008","ENSG00000117266",52.9102798001239,2.49947261450067,0.363319282621287,6.87954846895932,6.00425669723248e-12,2.18717973265743e-10,"CDK18","protein_coding","ENST00000505932",1509,205523560,205530016
"1009","ENSG00000117266",52.9102798001239,2.49947261450067,0.363319282621287,6.87954846895932,6.00425669723248e-12,2.18717973265743e-10,"CDK18","protein_coding","ENST00000489617",3190,205527410,205532793
"1010","ENSG00000117266",52.9102798001239,2.49947261450067,0.363319282621287,6.87954846895932,6.00425669723248e-12,2.18717973265743e-10,"CDK18","protein_coding","ENST00000506489",543,205527828,205528994
"1011","ENSG00000117266",52.9102798001239,2.49947261450067,0.363319282621287,6.87954846895932,6.00425669723248e-12,2.18717973265743e-10,"CDK18","protein_coding","ENST00000468954",468,205528055,205529579
"1012","ENSG00000117266",52.9102798001239,2.49947261450067,0.363319282621287,6.87954846895932,6.00425669723248e-12,2.18717973265743e-10,"CDK18","protein_coding","ENST00000504162",556,205528131,205529516
"1013","ENSG00000117266",52.9102798001239,2.49947261450067,0.363319282621287,6.87954846895932,6.00425669723248e-12,2.18717973265743e-10,"CDK18","protein_coding","ENST00000512008",582,205529194,205531404
"1014","ENSG00000117266",52.9102798001239,2.49947261450067,0.363319282621287,6.87954846895932,6.00425669723248e-12,2.18717973265743e-10,"CDK18","protein_coding","ENST00000484080",1040,205529201,205531942
"1015","ENSG00000117266",52.9102798001239,2.49947261450067,0.363319282621287,6.87954846895932,6.00425669723248e-12,2.18717973265743e-10,"CDK18","protein_coding","ENST00000515514",541,205529219,205531552
"1016","ENSG00000117266",52.9102798001239,2.49947261450067,0.363319282621287,6.87954846895932,6.00425669723248e-12,2.18717973265743e-10,"CDK18","protein_coding","ENST00000459862",716,205530313,205531666
"1017","ENSG00000117595",1.87099733835411,3.4178363967354,1.63838649374335,2.08609898200906,0.0369696579058647,NA,"IRF6","protein_coding","ENST00000367021",4478,209785617,209806142
"1018","ENSG00000117595",1.87099733835411,3.4178363967354,1.63838649374335,2.08609898200906,0.0369696579058647,NA,"IRF6","protein_coding","ENST00000643798",1697,209788250,209802041
"1019","ENSG00000117595",1.87099733835411,3.4178363967354,1.63838649374335,2.08609898200906,0.0369696579058647,NA,"IRF6","protein_coding","ENST00000456314",1027,209790726,209802166
"1020","ENSG00000117595",1.87099733835411,3.4178363967354,1.63838649374335,2.08609898200906,0.0369696579058647,NA,"IRF6","protein_coding","ENST00000464698",596,209790738,209792714
"1021","ENSG00000117595",1.87099733835411,3.4178363967354,1.63838649374335,2.08609898200906,0.0369696579058647,NA,"IRF6","protein_coding","ENST00000542854",4256,209785623,209806175
"1022","ENSG00000119630",67.7192205434678,4.20876849642696,0.478643824031423,8.7931114643415,1.45474020778573e-18,1.06336192862796e-16,"PGF","protein_coding","ENST00000555567",1740,74941834,74955597
"1023","ENSG00000119630",67.7192205434678,4.20876849642696,0.478643824031423,8.7931114643415,1.45474020778573e-18,1.06336192862796e-16,"PGF","protein_coding","ENST00000553716",1699,74941841,74955626
"1024","ENSG00000119630",67.7192205434678,4.20876849642696,0.478643824031423,8.7931114643415,1.45474020778573e-18,1.06336192862796e-16,"PGF","protein_coding","ENST00000238607",1693,74941858,74955577
"1025","ENSG00000119630",67.7192205434678,4.20876849642696,0.478643824031423,8.7931114643415,1.45474020778573e-18,1.06336192862796e-16,"PGF","protein_coding","ENST00000557748",875,74942494,74954234
"1026","ENSG00000119630",67.7192205434678,4.20876849642696,0.478643824031423,8.7931114643415,1.45474020778573e-18,1.06336192862796e-16,"PGF","protein_coding","ENST00000405431",666,74942706,74955242
"1027","ENSG00000119630",67.7192205434678,4.20876849642696,0.478643824031423,8.7931114643415,1.45474020778573e-18,1.06336192862796e-16,"PGF","protein_coding","ENST00000555253",3549,74944564,74948215
"1028","ENSG00000119630",67.7192205434678,4.20876849642696,0.478643824031423,8.7931114643415,1.45474020778573e-18,1.06336192862796e-16,"PGF","protein_coding","ENST00000556939",1125,74948129,74955597
"1029","ENSG00000119630",67.7192205434678,4.20876849642696,0.478643824031423,8.7931114643415,1.45474020778573e-18,1.06336192862796e-16,"PGF","protein_coding","ENST00000555234",811,74948400,74955597
"1030","ENSG00000119915",6.26636722398362,2.07341116650089,0.812798069576945,2.55095483627328,0.0107428246070579,0.0430841921040817,"ELOVL3","protein_coding","ENST00000370005",1400,102226299,102229589
"1031","ENSG00000119917",33216.6146244561,4.34185937515601,0.20950122125668,20.7247449399657,2.07222490948416e-95,1.30265978452773e-92,"IFIT3","protein_coding","ENST00000679781",4013,89327307,89342166
"1032","ENSG00000119917",33216.6146244561,4.34185937515601,0.20950122125668,20.7247449399657,2.07222490948416e-95,1.30265978452773e-92,"IFIT3","protein_coding","ENST00000681376",3910,89327307,89342166
"1033","ENSG00000119917",33216.6146244561,4.34185937515601,0.20950122125668,20.7247449399657,2.07222490948416e-95,1.30265978452773e-92,"IFIT3","protein_coding","ENST00000679438",545,89327941,89377473
"1034","ENSG00000119917",33216.6146244561,4.34185937515601,0.20950122125668,20.7247449399657,2.07222490948416e-95,1.30265978452773e-92,"IFIT3","protein_coding","ENST00000681277",2523,89327982,89340968
"1035","ENSG00000119917",33216.6146244561,4.34185937515601,0.20950122125668,20.7247449399657,2.07222490948416e-95,1.30265978452773e-92,"IFIT3","protein_coding","ENST00000679923",203,89327997,89332627
"1036","ENSG00000119917",33216.6146244561,4.34185937515601,0.20950122125668,20.7247449399657,2.07222490948416e-95,1.30265978452773e-92,"IFIT3","protein_coding","ENST00000680085",198,89327997,89332627
"1037","ENSG00000119917",33216.6146244561,4.34185937515601,0.20950122125668,20.7247449399657,2.07222490948416e-95,1.30265978452773e-92,"IFIT3","protein_coding","ENST00000371818",2390,89327997,89340968
"1038","ENSG00000119917",33216.6146244561,4.34185937515601,0.20950122125668,20.7247449399657,2.07222490948416e-95,1.30265978452773e-92,"IFIT3","protein_coding","ENST00000680779",2471,89327997,89340968
"1039","ENSG00000119917",33216.6146244561,4.34185937515601,0.20950122125668,20.7247449399657,2.07222490948416e-95,1.30265978452773e-92,"IFIT3","protein_coding","ENST00000679536",2338,89329231,89340968
"1040","ENSG00000119917",33216.6146244561,4.34185937515601,0.20950122125668,20.7247449399657,2.07222490948416e-95,1.30265978452773e-92,"IFIT3","protein_coding","ENST00000371811",2455,89332484,89340971
"1041","ENSG00000119917",33216.6146244561,4.34185937515601,0.20950122125668,20.7247449399657,2.07222490948416e-95,1.30265978452773e-92,"IFIT3","protein_coding","ENST00000680037",2565,89332489,89340968
"1042","ENSG00000119917",33216.6146244561,4.34185937515601,0.20950122125668,20.7247449399657,2.07222490948416e-95,1.30265978452773e-92,"IFIT3","protein_coding","ENST00000679583",2623,89332489,89340971
"1043","ENSG00000119917",33216.6146244561,4.34185937515601,0.20950122125668,20.7247449399657,2.07222490948416e-95,1.30265978452773e-92,"IFIT3","protein_coding","ENST00000679897",2546,89332512,89340968
"1044","ENSG00000119917",33216.6146244561,4.34185937515601,0.20950122125668,20.7247449399657,2.07222490948416e-95,1.30265978452773e-92,"IFIT3","protein_coding","ENST00000681178",2340,89334373,89340968
"1045","ENSG00000119917",33216.6146244561,4.34185937515601,0.20950122125668,20.7247449399657,2.07222490948416e-95,1.30265978452773e-92,"IFIT3","protein_coding","ENST00000681207",2338,89336941,89340968
"1046","ENSG00000119922",38498.3482114036,4.74736133522826,0.318059949490557,14.9259953755014,2.23278712325208e-50,7.1196785921438e-48,"IFIT2","protein_coding","ENST00000681850",383,89283694,89292473
"1047","ENSG00000119922",38498.3482114036,4.74736133522826,0.318059949490557,14.9259953755014,2.23278712325208e-50,7.1196785921438e-48,"IFIT2","protein_coding","ENST00000638108",3703,89283694,89308900
"1048","ENSG00000119922",38498.3482114036,4.74736133522826,0.318059949490557,14.9259953755014,2.23278712325208e-50,7.1196785921438e-48,"IFIT2","protein_coding","ENST00000680381",3337,89285013,89308775
"1049","ENSG00000119922",38498.3482114036,4.74736133522826,0.318059949490557,14.9259953755014,2.23278712325208e-50,7.1196785921438e-48,"IFIT2","protein_coding","ENST00000679734",3382,89285013,89308906
"1050","ENSG00000119922",38498.3482114036,4.74736133522826,0.318059949490557,14.9259953755014,2.23278712325208e-50,7.1196785921438e-48,"IFIT2","protein_coding","ENST00000680954",3643,89285053,89309240
"1051","ENSG00000119922",38498.3482114036,4.74736133522826,0.318059949490557,14.9259953755014,2.23278712325208e-50,7.1196785921438e-48,"IFIT2","protein_coding","ENST00000681150",263,89287145,89292473
"1052","ENSG00000119922",38498.3482114036,4.74736133522826,0.318059949490557,14.9259953755014,2.23278712325208e-50,7.1196785921438e-48,"IFIT2","protein_coding","ENST00000680558",282,89287145,89292473
"1053","ENSG00000119922",38498.3482114036,4.74736133522826,0.318059949490557,14.9259953755014,2.23278712325208e-50,7.1196785921438e-48,"IFIT2","protein_coding","ENST00000679608",484,89292289,89309271
"1054","ENSG00000119922",38498.3482114036,4.74736133522826,0.318059949490557,14.9259953755014,2.23278712325208e-50,7.1196785921438e-48,"IFIT2","protein_coding","ENST00000680809",3373,89292522,89309240
"1055","ENSG00000119922",38498.3482114036,4.74736133522826,0.318059949490557,14.9259953755014,2.23278712325208e-50,7.1196785921438e-48,"IFIT2","protein_coding","ENST00000371826",3393,89302046,89309271
"1056","ENSG00000119922",38498.3482114036,4.74736133522826,0.318059949490557,14.9259953755014,2.23278712325208e-50,7.1196785921438e-48,"IFIT2","protein_coding","ENST00000679755",3418,89302046,89309271
"1057","ENSG00000119922",38498.3482114036,4.74736133522826,0.318059949490557,14.9259953755014,2.23278712325208e-50,7.1196785921438e-48,"IFIT2","protein_coding","ENST00000679606",382,89302046,89309271
"1058","ENSG00000119922",38498.3482114036,4.74736133522826,0.318059949490557,14.9259953755014,2.23278712325208e-50,7.1196785921438e-48,"IFIT2","protein_coding","ENST00000679619",651,89305962,89309271
"1059","ENSG00000119922",38498.3482114036,4.74736133522826,0.318059949490557,14.9259953755014,2.23278712325208e-50,7.1196785921438e-48,"IFIT2","protein_coding","ENST00000611722",2497,89305962,89309271
"1060","ENSG00000119922",38498.3482114036,4.74736133522826,0.318059949490557,14.9259953755014,2.23278712325208e-50,7.1196785921438e-48,"IFIT2","protein_coding","ENST00000681843",1774,89305962,89309271
"1061","ENSG00000120217",680.519023209252,7.78359019256604,0.636190463631644,12.2346854244467,2.02889353275689e-34,4.05815595524701e-32,"CD274","protein_coding","ENST00000381577",3634,5450542,5470554
"1062","ENSG00000120217",680.519023209252,7.78359019256604,0.636190463631644,12.2346854244467,2.02889353275689e-34,4.05815595524701e-32,"CD274","protein_coding","ENST00000498261",704,5456114,5467866
"1063","ENSG00000120217",680.519023209252,7.78359019256604,0.636190463631644,12.2346854244467,2.02889353275689e-34,4.05815595524701e-32,"CD274","protein_coding","ENST00000474218",442,5457384,5463238
"1064","ENSG00000120217",680.519023209252,7.78359019256604,0.636190463631644,12.2346854244467,2.02889353275689e-34,4.05815595524701e-32,"CD274","protein_coding","ENST00000492923",601,5462935,5465912
"1065","ENSG00000120217",680.519023209252,7.78359019256604,0.636190463631644,12.2346854244467,2.02889353275689e-34,4.05815595524701e-32,"CD274","protein_coding","ENST00000381573",3343,5450503,5470566
"1066","ENSG00000120949",7.44825260567247,6.65670935937406,1.35504324480009,4.91254385047771,8.9902267892429e-07,1.21277112088855e-05,"TNFRSF8","protein_coding","ENST00000263932",3760,12063303,12144207
"1067","ENSG00000120949",7.44825260567247,6.65670935937406,1.35504324480009,4.91254385047771,8.9902267892429e-07,1.21277112088855e-05,"TNFRSF8","protein_coding","ENST00000417814",3593,12063377,12144205
"1068","ENSG00000120949",7.44825260567247,6.65670935937406,1.35504324480009,4.91254385047771,8.9902267892429e-07,1.21277112088855e-05,"TNFRSF8","protein_coding","ENST00000514649",2412,12063470,12143117
"1069","ENSG00000120949",7.44825260567247,6.65670935937406,1.35504324480009,4.91254385047771,8.9902267892429e-07,1.21277112088855e-05,"TNFRSF8","protein_coding","ENST00000413146",2363,12125899,12144207
"1070","ENSG00000120949",7.44825260567247,6.65670935937406,1.35504324480009,4.91254385047771,8.9902267892429e-07,1.21277112088855e-05,"TNFRSF8","protein_coding","ENST00000479933",2120,12125934,12144207
"1071","ENSG00000121060",6146.17278369556,2.64023987318095,0.0952179792357883,27.7283754010671,3.17699404385393e-169,4.66001486352494e-166,"TRIM25","protein_coding","ENST00000648772",4248,56836387,56914080
"1072","ENSG00000121060",6146.17278369556,2.64023987318095,0.0952179792357883,27.7283754010671,3.17699404385393e-169,4.66001486352494e-166,"TRIM25","protein_coding","ENST00000316881",5745,56887909,56914049
"1073","ENSG00000121060",6146.17278369556,2.64023987318095,0.0952179792357883,27.7283754010671,3.17699404385393e-169,4.66001486352494e-166,"TRIM25","protein_coding","ENST00000573108",952,56890521,56891526
"1074","ENSG00000121060",6146.17278369556,2.64023987318095,0.0952179792357883,27.7283754010671,3.17699404385393e-169,4.66001486352494e-166,"TRIM25","protein_coding","ENST00000572021",1555,56891583,56913472
"1075","ENSG00000121060",6146.17278369556,2.64023987318095,0.0952179792357883,27.7283754010671,3.17699404385393e-169,4.66001486352494e-166,"TRIM25","protein_coding","ENST00000574234",471,56892112,56895774
"1076","ENSG00000121060",6146.17278369556,2.64023987318095,0.0952179792357883,27.7283754010671,3.17699404385393e-169,4.66001486352494e-166,"TRIM25","protein_coding","ENST00000570473",498,56895770,56904343
"1077","ENSG00000121060",6146.17278369556,2.64023987318095,0.0952179792357883,27.7283754010671,3.17699404385393e-169,4.66001486352494e-166,"TRIM25","protein_coding","ENST00000570749",614,56898961,56904488
"1078","ENSG00000121060",6146.17278369556,2.64023987318095,0.0952179792357883,27.7283754010671,3.17699404385393e-169,4.66001486352494e-166,"TRIM25","protein_coding","ENST00000572550",519,56901427,56908783
"1079","ENSG00000121060",6146.17278369556,2.64023987318095,0.0952179792357883,27.7283754010671,3.17699404385393e-169,4.66001486352494e-166,"TRIM25","protein_coding","ENST00000574997",440,56908483,56913117
"1080","ENSG00000121060",6146.17278369556,2.64023987318095,0.0952179792357883,27.7283754010671,3.17699404385393e-169,4.66001486352494e-166,"TRIM25","protein_coding","ENST00000537230",2906,56890668,56914032
"1081","ENSG00000121281",87.6246132808238,2.32996294816235,0.237961978387263,9.79132449626271,1.22678194066708e-22,1.19962916704698e-20,"ADCY7","protein_coding","ENST00000564965",578,50246137,50290528
"1082","ENSG00000121281",87.6246132808238,2.32996294816235,0.237961978387263,9.79132449626271,1.22678194066708e-22,1.19962916704698e-20,"ADCY7","protein_coding","ENST00000564044",575,50246148,50299011
"1083","ENSG00000121281",87.6246132808238,2.32996294816235,0.237961978387263,9.79132449626271,1.22678194066708e-22,1.19962916704698e-20,"ADCY7","protein_coding","ENST00000566433",2535,50266551,50310523
"1084","ENSG00000121281",87.6246132808238,2.32996294816235,0.237961978387263,9.79132449626271,1.22678194066708e-22,1.19962916704698e-20,"ADCY7","protein_coding","ENST00000394697",6178,50266551,50318135
"1085","ENSG00000121281",87.6246132808238,2.32996294816235,0.237961978387263,9.79132449626271,1.22678194066708e-22,1.19962916704698e-20,"ADCY7","protein_coding","ENST00000673801",6271,50266551,50318135
"1086","ENSG00000121281",87.6246132808238,2.32996294816235,0.237961978387263,9.79132449626271,1.22678194066708e-22,1.19962916704698e-20,"ADCY7","protein_coding","ENST00000568933",170,50266564,50287934
"1087","ENSG00000121281",87.6246132808238,2.32996294816235,0.237961978387263,9.79132449626271,1.22678194066708e-22,1.19962916704698e-20,"ADCY7","protein_coding","ENST00000563677",557,50274131,50298981
"1088","ENSG00000121281",87.6246132808238,2.32996294816235,0.237961978387263,9.79132449626271,1.22678194066708e-22,1.19962916704698e-20,"ADCY7","protein_coding","ENST00000566761",670,50274153,50290518
"1089","ENSG00000121281",87.6246132808238,2.32996294816235,0.237961978387263,9.79132449626271,1.22678194066708e-22,1.19962916704698e-20,"ADCY7","protein_coding","ENST00000673973",5916,50274157,50317903
