ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,hgnc_symbol,gene_biotype,ensembl_transcript_id,transcript_length,transcript_start,transcript_end
ENSG00000230387,2.748632881,4.996340556,1.579151945,3.163939083,0.001556494,NA,,lncRNA,ENST00000671613,1355,23180710,23190305
ENSG00000230387,2.748632881,4.996340556,1.579151945,3.163939083,0.001556494,NA,,lncRNA,ENST00000660372,1111,23180121,23190307
ENSG00000230387,2.748632881,4.996340556,1.579151945,3.163939083,0.001556494,NA,,lncRNA,ENST00000671163,1569,23180164,23190305
ENSG00000230387,2.748632881,4.996340556,1.579151945,3.163939083,0.001556494,NA,,lncRNA,ENST00000658111,1454,23180182,23190305
ENSG00000230387,2.748632881,4.996340556,1.579151945,3.163939083,0.001556494,NA,,lncRNA,ENST00000670747,969,23180152,23190305
ENSG00000230387,2.748632881,4.996340556,1.579151945,3.163939083,0.001556494,NA,,lncRNA,ENST00000667753,1449,23179946,23190303
ENSG00000230387,2.748632881,4.996340556,1.579151945,3.163939083,0.001556494,NA,,lncRNA,ENST00000653250,888,23180152,23190305
ENSG00000230387,2.748632881,4.996340556,1.579151945,3.163939083,0.001556494,NA,,lncRNA,ENST00000669811,1255,23179272,23190306
ENSG00000230387,2.748632881,4.996340556,1.579151945,3.163939083,0.001556494,NA,,lncRNA,ENST00000656333,1550,23180149,23190305
ENSG00000230387,2.748632881,4.996340556,1.579151945,3.163939083,0.001556494,NA,,lncRNA,ENST00000652960,1613,23180191,23190306
ENSG00000230387,2.748632881,4.996340556,1.579151945,3.163939083,0.001556494,NA,,lncRNA,ENST00000666940,815,23180134,23190307
ENSG00000230387,2.748632881,4.996340556,1.579151945,3.163939083,0.001556494,NA,,lncRNA,ENST00000666551,1356,23180121,23190314
ENSG00000230387,2.748632881,4.996340556,1.579151945,3.163939083,0.001556494,NA,,lncRNA,ENST00000659548,1496,23180146,23190307
ENSG00000230387,2.748632881,4.996340556,1.579151945,3.163939083,0.001556494,NA,,lncRNA,ENST00000668880,1260,23180154,23190305
ENSG00000230387,2.748632881,4.996340556,1.579151945,3.163939083,0.001556494,NA,,lncRNA,ENST00000658127,968,23180240,23190305
ENSG00000230387,2.748632881,4.996340556,1.579151945,3.163939083,0.001556494,NA,,lncRNA,ENST00000662902,636,23189312,23190307
ENSG00000230387,2.748632881,4.996340556,1.579151945,3.163939083,0.001556494,NA,,lncRNA,ENST00000671677,1459,23180104,23190309
ENSG00000230387,2.748632881,4.996340556,1.579151945,3.163939083,0.001556494,NA,,lncRNA,ENST00000665491,1454,23180146,23190307
ENSG00000230542,2.785191348,4.858562392,1.518727635,3.199100537,0.001378571,NA,LINC00102,lncRNA,ENST00000445785,1340,2612988,2615347
ENSG00000231768,75.87983054,2.2363516,0.326529199,6.848856427,7.44E-12,2.66E-10,LINC01354,lncRNA,ENST00000435574,2877,234527891,234531796
ENSG00000231768,75.87983054,2.2363516,0.326529199,6.848856427,7.44E-12,2.66E-10,LINC01354,lncRNA,ENST00000653353,2887,234527887,234531792
ENSG00000231768,75.87983054,2.2363516,0.326529199,6.848856427,7.44E-12,2.66E-10,LINC01354,lncRNA,ENST00000653099,2851,234527916,234531792
ENSG00000231768,75.87983054,2.2363516,0.326529199,6.848856427,7.44E-12,2.66E-10,LINC01354,lncRNA,ENST00000421207,1295,234529825,234531792
ENSG00000231768,75.87983054,2.2363516,0.326529199,6.848856427,7.44E-12,2.66E-10,LINC01354,lncRNA,ENST00000665108,3190,234527893,234531765
ENSG00000231768,75.87983054,2.2363516,0.326529199,6.848856427,7.44E-12,2.66E-10,LINC01354,lncRNA,ENST00000663964,3225,234527906,234531803
ENSG00000231789,5.347844363,3.434435847,1.05826314,3.245351479,0.001173057,NA,PIK3CD-AS2,lncRNA,ENST00000415330,939,9672426,9687555
ENSG00000232031,3.422223761,2.475016093,1.193649727,2.07348608,0.038127065,NA,,lncRNA,ENST00000457116,471,81724722,81736353
ENSG00000232310,6.258341992,2.875611795,0.953196466,3.016809124,0.002554506,0.012943784,,lncRNA,ENST00000650393,2643,134520163,134673960
ENSG00000232310,6.258341992,2.875611795,0.953196466,3.016809124,0.002554506,0.012943784,,lncRNA,ENST00000668477,1287,134525314,134539994
ENSG00000232310,6.258341992,2.875611795,0.953196466,3.016809124,0.002554506,0.012943784,,lncRNA,ENST00000423028,391,134525318,134531006
ENSG00000232310,6.258341992,2.875611795,0.953196466,3.016809124,0.002554506,0.012943784,,lncRNA,ENST00000665080,1583,134524634,134540344
ENSG00000232310,6.258341992,2.875611795,0.953196466,3.016809124,0.002554506,0.012943784,,lncRNA,ENST00000434593,534,134525325,134659836
ENSG00000232310,6.258341992,2.875611795,0.953196466,3.016809124,0.002554506,0.012943784,,lncRNA,ENST00000606039,465,134525517,134539992
ENSG00000232310,6.258341992,2.875611795,0.953196466,3.016809124,0.002554506,0.012943784,,lncRNA,ENST00000668248,1215,134525322,134539992
ENSG00000232310,6.258341992,2.875611795,0.953196466,3.016809124,0.002554506,0.012943784,,lncRNA,ENST00000668030,639,134525314,134540018
ENSG00000232310,6.258341992,2.875611795,0.953196466,3.016809124,0.002554506,0.012943784,,lncRNA,ENST00000607531,1067,134525314,134539982
ENSG00000232310,6.258341992,2.875611795,0.953196466,3.016809124,0.002554506,0.012943784,,lncRNA,ENST00000668549,969,134539419,134540625
ENSG00000232310,6.258341992,2.875611795,0.953196466,3.016809124,0.002554506,0.012943784,,lncRNA,ENST00000665479,977,134525314,134689399
ENSG00000232310,6.258341992,2.875611795,0.953196466,3.016809124,0.002554506,0.012943784,,lncRNA,ENST00000661776,762,134525330,134689335
ENSG00000232310,6.258341992,2.875611795,0.953196466,3.016809124,0.002554506,0.012943784,,lncRNA,ENST00000666071,978,134525322,134534967
ENSG00000232310,6.258341992,2.875611795,0.953196466,3.016809124,0.002554506,0.012943784,,lncRNA,ENST00000418837,741,134525329,134540625
ENSG00000232310,6.258341992,2.875611795,0.953196466,3.016809124,0.002554506,0.012943784,,lncRNA,ENST00000655921,994,134525147,134689335
ENSG00000232884,49.78386482,6.998978305,0.951927978,7.352424207,1.95E-13,8.74E-12,,lncRNA,ENST00000673788,764,14676698,14763015
ENSG00000232884,49.78386482,6.998978305,0.951927978,7.352424207,1.95E-13,8.74E-12,,lncRNA,ENST00000660772,1261,14728396,14753861
ENSG00000232884,49.78386482,6.998978305,0.951927978,7.352424207,1.95E-13,8.74E-12,,lncRNA,ENST00000660333,1542,14728396,14753925
ENSG00000232884,49.78386482,6.998978305,0.951927978,7.352424207,1.95E-13,8.74E-12,,lncRNA,ENST00000665066,731,14743172,14753852
ENSG00000232884,49.78386482,6.998978305,0.951927978,7.352424207,1.95E-13,8.74E-12,,lncRNA,ENST00000670675,1541,14746423,14753910
ENSG00000232884,49.78386482,6.998978305,0.951927978,7.352424207,1.95E-13,8.74E-12,,lncRNA,ENST00000674136,1923,14746760,14762885
ENSG00000232884,49.78386482,6.998978305,0.951927978,7.352424207,1.95E-13,8.74E-12,,lncRNA,ENST00000454128,1780,14746762,14753848
ENSG00000232884,49.78386482,6.998978305,0.951927978,7.352424207,1.95E-13,8.74E-12,,lncRNA,ENST00000654377,738,14746762,14753852
ENSG00000232884,49.78386482,6.998978305,0.951927978,7.352424207,1.95E-13,8.74E-12,,lncRNA,ENST00000455253,1724,14746762,14753863
ENSG00000232884,49.78386482,6.998978305,0.951927978,7.352424207,1.95E-13,8.74E-12,,lncRNA,ENST00000658213,748,14746762,14753909
ENSG00000232884,49.78386482,6.998978305,0.951927978,7.352424207,1.95E-13,8.74E-12,,lncRNA,ENST00000655631,2193,14746765,14753858
ENSG00000232884,49.78386482,6.998978305,0.951927978,7.352424207,1.95E-13,8.74E-12,,lncRNA,ENST00000661285,677,14746767,14753845
ENSG00000232884,49.78386482,6.998978305,0.951927978,7.352424207,1.95E-13,8.74E-12,,lncRNA,ENST00000435315,695,14761710,14763090
ENSG00000233030,5.24782935,2.900070138,1.012539988,2.864153683,0.004181251,NA,,lncRNA,ENST00000428289,3543,149785659,149793020
ENSG00000233532,3.63716572,2.712641038,1.286457079,2.108613713,0.034977938,NA,LINC00460,lncRNA,ENST00000643760,1522,106374477,106377791
ENSG00000233532,3.63716572,2.712641038,1.286457079,2.108613713,0.034977938,NA,LINC00460,lncRNA,ENST00000439790,857,106376514,106377795
ENSG00000233532,3.63716572,2.712641038,1.286457079,2.108613713,0.034977938,NA,LINC00460,lncRNA,ENST00000642946,1746,106376521,106378582
ENSG00000233532,3.63716572,2.712641038,1.286457079,2.108613713,0.034977938,NA,LINC00460,lncRNA,ENST00000435024,1009,106376563,106378595
ENSG00000233532,3.63716572,2.712641038,1.286457079,2.108613713,0.034977938,NA,LINC00460,lncRNA,ENST00000647525,2124,106376573,106384315
ENSG00000233532,3.63716572,2.712641038,1.286457079,2.108613713,0.034977938,NA,LINC00460,lncRNA,ENST00000444865,915,106376766,106377795
ENSG00000233532,3.63716572,2.712641038,1.286457079,2.108613713,0.034977938,NA,LINC00460,lncRNA,ENST00000644746,1322,106378110,106384083
ENSG00000233725,1.154068409,3.623577874,1.785265831,2.029713341,0.042385686,NA,NRAD1,lncRNA,ENST00000620454,534,43908669,44022660
ENSG00000233725,1.154068409,3.623577874,1.785265831,2.029713341,0.042385686,NA,NRAD1,lncRNA,ENST00000585327,467,43908714,44026841
ENSG00000233725,1.154068409,3.623577874,1.785265831,2.029713341,0.042385686,NA,NRAD1,lncRNA,ENST00000439707,2521,43908727,44030461
ENSG00000233725,1.154068409,3.623577874,1.785265831,2.029713341,0.042385686,NA,NRAD1,lncRNA,ENST00000629019,595,43921572,44028526
ENSG00000233725,1.154068409,3.623577874,1.785265831,2.029713341,0.042385686,NA,NRAD1,lncRNA,ENST00000587571,920,44022059,44028552
ENSG00000233725,1.154068409,3.623577874,1.785265831,2.029713341,0.042385686,NA,NRAD1,lncRNA,ENST00000613822,690,44022327,44028504
ENSG00000233725,1.154068409,3.623577874,1.785265831,2.029713341,0.042385686,NA,NRAD1,lncRNA,ENST00000616953,686,44022335,44028526
ENSG00000233725,1.154068409,3.623577874,1.785265831,2.029713341,0.042385686,NA,NRAD1,lncRNA,ENST00000592085,649,44022335,44028548
ENSG00000233725,1.154068409,3.623577874,1.785265831,2.029713341,0.042385686,NA,NRAD1,lncRNA,ENST00000617476,553,44022337,44028526
ENSG00000233725,1.154068409,3.623577874,1.785265831,2.029713341,0.042385686,NA,NRAD1,lncRNA,ENST00000609808,604,44022434,44028552
ENSG00000233725,1.154068409,3.623577874,1.785265831,2.029713341,0.042385686,NA,NRAD1,lncRNA,ENST00000591799,567,44022459,44027179
ENSG00000233725,1.154068409,3.623577874,1.785265831,2.029713341,0.042385686,NA,NRAD1,lncRNA,ENST00000423211,3208,44025319,44029937
ENSG00000233975,18.69756137,4.977895442,0.90457158,5.503042052,3.73E-08,6.84E-07,LINC02574,lncRNA,ENST00000440492,441,27660328,27662722
ENSG00000233975,18.69756137,4.977895442,0.90457158,5.503042052,3.73E-08,6.84E-07,LINC02574,lncRNA,ENST00000681370,1663,27660384,27666279
ENSG00000234183,3.987193044,-2.348634592,1.088921646,-2.156844434,0.031017788,NA,LINC01952,lncRNA,ENST00000443162,188,44848416,44849568
ENSG00000234183,3.987193044,-2.348634592,1.088921646,-2.156844434,0.031017788,NA,LINC01952,lncRNA,ENST00000450016,281,44849059,44849565
ENSG00000234883,21.22640089,2.488113394,0.505341654,4.923626171,8.50E-07,1.15E-05,MIR155HG,lncRNA,ENST00000456917,1600,25561909,25575168
ENSG00000234883,21.22640089,2.488113394,0.505341654,4.923626171,8.50E-07,1.15E-05,MIR155HG,lncRNA,ENST00000659862,1497,25562122,25575168
ENSG00000235119,2.246430602,3.645830927,1.696628906,2.148867624,0.031644895,NA,,lncRNA,ENST00000448674,173,114396724,114398503
ENSG00000236039,2.628732995,2.929189374,1.448498925,2.022224058,0.04315321,NA,LINC02889,lncRNA,ENST00000636929,1462,17405479,17524175
ENSG00000236039,2.628732995,2.929189374,1.448498925,2.022224058,0.04315321,NA,LINC02889,lncRNA,ENST00000439046,589,17434477,17460672
ENSG00000236039,2.628732995,2.929189374,1.448498925,2.022224058,0.04315321,NA,LINC02889,lncRNA,ENST00000657616,1937,17435472,17524157
ENSG00000236039,2.628732995,2.929189374,1.448498925,2.022224058,0.04315321,NA,LINC02889,lncRNA,ENST00000451792,442,17463445,17558909
ENSG00000236039,2.628732995,2.929189374,1.448498925,2.022224058,0.04315321,NA,LINC02889,lncRNA,ENST00000658415,1998,17435415,17524167
ENSG00000236039,2.628732995,2.929189374,1.448498925,2.022224058,0.04315321,NA,LINC02889,lncRNA,ENST00000665552,1314,17436061,17524145
ENSG00000236039,2.628732995,2.929189374,1.448498925,2.022224058,0.04315321,NA,LINC02889,lncRNA,ENST00000668924,1943,17435473,17524150
ENSG00000236039,2.628732995,2.929189374,1.448498925,2.022224058,0.04315321,NA,LINC02889,lncRNA,ENST00000652982,1421,17456461,17524139
ENSG00000236039,2.628732995,2.929189374,1.448498925,2.022224058,0.04315321,NA,LINC02889,lncRNA,ENST00000664658,1786,17435472,17524131
ENSG00000236039,2.628732995,2.929189374,1.448498925,2.022224058,0.04315321,NA,LINC02889,lncRNA,ENST00000663308,1397,17456447,17524150
ENSG00000236039,2.628732995,2.929189374,1.448498925,2.022224058,0.04315321,NA,LINC02889,lncRNA,ENST00000660262,624,17463287,17524167
ENSG00000236039,2.628732995,2.929189374,1.448498925,2.022224058,0.04315321,NA,LINC02889,lncRNA,ENST00000662264,1324,17436054,17524143
ENSG00000236039,2.628732995,2.929189374,1.448498925,2.022224058,0.04315321,NA,LINC02889,lncRNA,ENST00000670938,1382,17457105,17524167
ENSG00000236039,2.628732995,2.929189374,1.448498925,2.022224058,0.04315321,NA,LINC02889,lncRNA,ENST00000454003,1721,17435472,17524148
ENSG00000236039,2.628732995,2.929189374,1.448498925,2.022224058,0.04315321,NA,LINC02889,lncRNA,ENST00000656566,1357,17436033,17524157
ENSG00000236039,2.628732995,2.929189374,1.448498925,2.022224058,0.04315321,NA,LINC02889,lncRNA,ENST00000659904,1875,17435472,17524167
ENSG00000236039,2.628732995,2.929189374,1.448498925,2.022224058,0.04315321,NA,LINC02889,lncRNA,ENST00000655831,1816,17435472,17524157
ENSG00000236039,2.628732995,2.929189374,1.448498925,2.022224058,0.04315321,NA,LINC02889,lncRNA,ENST00000658953,1852,17435472,17524148
ENSG00000236039,2.628732995,2.929189374,1.448498925,2.022224058,0.04315321,NA,LINC02889,lncRNA,ENST00000659688,1971,17435472,17524148
ENSG00000236039,2.628732995,2.929189374,1.448498925,2.022224058,0.04315321,NA,LINC02889,lncRNA,ENST00000654345,1098,17457105,17524139
ENSG00000236098,8.887132764,6.782826295,1.334716309,5.081848666,3.74E-07,5.48E-06,,lncRNA,ENST00000414039,592,94318479,94324569
ENSG00000236133,2.992459228,4.968518938,1.576405595,3.151802399,0.00162266,NA,LINC01069,lncRNA,ENST00000662574,2256,77979817,77989459
ENSG00000236133,2.992459228,4.968518938,1.576405595,3.151802399,0.00162266,NA,LINC01069,lncRNA,ENST00000665945,1224,77981064,77997881
ENSG00000236133,2.992459228,4.968518938,1.576405595,3.151802399,0.00162266,NA,LINC01069,lncRNA,ENST00000662401,1470,77981127,77997881
ENSG00000236133,2.992459228,4.968518938,1.576405595,3.151802399,0.00162266,NA,LINC01069,lncRNA,ENST00000670477,1197,77981455,77997844
ENSG00000236133,2.992459228,4.968518938,1.576405595,3.151802399,0.00162266,NA,LINC01069,lncRNA,ENST00000452933,987,77981738,77997844
ENSG00000236133,2.992459228,4.968518938,1.576405595,3.151802399,0.00162266,NA,LINC01069,lncRNA,ENST00000666633,1370,77987929,77997844
ENSG00000236453,7.286703532,6.498282811,1.398953048,4.645104296,3.40E-06,4.02E-05,,lncRNA,ENST00000415536,639,94022833,94064723
ENSG00000236453,7.286703532,6.498282811,1.398953048,4.645104296,3.40E-06,4.02E-05,,lncRNA,ENST00000438538,743,94061141,94066661
ENSG00000236854,3.042860564,-2.425961937,1.237717991,-1.960028015,0.049992516,NA,,lncRNA,ENST00000655718,672,32927113,32937203
ENSG00000236854,3.042860564,-2.425961937,1.237717991,-1.960028015,0.049992516,NA,,lncRNA,ENST00000660594,612,32927087,32937209
ENSG00000236854,3.042860564,-2.425961937,1.237717991,-1.960028015,0.049992516,NA,,lncRNA,ENST00000666151,1637,32927119,32946149
ENSG00000236854,3.042860564,-2.425961937,1.237717991,-1.960028015,0.049992516,NA,,lncRNA,ENST00000654895,1327,32927113,32946149
ENSG00000236854,3.042860564,-2.425961937,1.237717991,-1.960028015,0.049992516,NA,,lncRNA,ENST00000663506,818,32927085,32937209
ENSG00000236854,3.042860564,-2.425961937,1.237717991,-1.960028015,0.049992516,NA,,lncRNA,ENST00000659406,1557,32927087,32946149
ENSG00000236854,3.042860564,-2.425961937,1.237717991,-1.960028015,0.049992516,NA,,lncRNA,ENST00000659655,1440,32927092,32946149
ENSG00000236854,3.042860564,-2.425961937,1.237717991,-1.960028015,0.049992516,NA,,lncRNA,ENST00000440786,574,32927113,32929135
ENSG00000236854,3.042860564,-2.425961937,1.237717991,-1.960028015,0.049992516,NA,,lncRNA,ENST00000666737,1016,32927113,32945855
ENSG00000236854,3.042860564,-2.425961937,1.237717991,-1.960028015,0.049992516,NA,,lncRNA,ENST00000671158,464,32927137,32929141
ENSG00000237181,4.342252009,2.587167851,1.09527571,2.362115611,0.018170975,NA,PRKAR1B-AS1,lncRNA,ENST00000429872,731,603185,608482
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000634502,2575,58933643,59103820
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000634569,1030,59020366,59132795
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000447329,530,59020387,59033063
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000438195,1464,59020381,59045565
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000424308,152,59020599,59023020
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000635515,1588,59056551,59088973
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000635072,1114,59056627,59104098
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000449812,1430,59056613,59088972
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000635571,1687,59056643,59088972
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000631169,759,59132473,59150550
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000625548,874,59132473,59240555
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000655635,660,59056629,59088458
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000665715,1281,59056407,59104096
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000653100,753,59056632,59088455
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000670138,1217,59020456,59088973
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000665398,715,59056643,59133128
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000662532,904,58939681,59104101
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000659582,930,59020463,59132803
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000654080,1354,59056644,59088973
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000662302,1330,59020436,59088973
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000660872,833,59056643,59104096
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000660535,1241,59056642,59104101
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000656747,1662,59020416,59088973
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000655640,1262,59056447,59088973
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000662910,1168,59056660,59104116
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000659519,1378,59056643,59088973
ENSG00000237352,8.825605337,2.237254525,0.724590231,3.087613426,0.002017708,0.010595132,LINC01358,lncRNA,ENST00000659940,1268,59056643,59088458
ENSG00000237751,1.406186691,3.920223973,1.971643331,1.988302809,0.04677821,NA,LINC01143,lncRNA,ENST00000449073,625,70887871,70889959
ENSG00000237768,2.417907313,-2.935749373,1.434932006,-2.045915319,0.040764703,NA,,lncRNA,ENST00000431293,291,73071295,73074008
ENSG00000237927,6.000915092,3.285199731,1.025841705,3.202443142,0.001362672,NA,,lncRNA,ENST00000430078,2002,159586955,159589169
ENSG00000238160,13.37638737,2.529074211,0.607093465,4.165872895,3.10E-05,0.000285771,LINC02863,lncRNA,ENST00000454380,767,132419416,132426714
ENSG00000238160,13.37638737,2.529074211,0.607093465,4.165872895,3.10E-05,0.000285771,LINC02863,lncRNA,ENST00000422204,405,132425381,132426454
ENSG00000238164,1.588534419,4.316152897,1.849148094,2.334130463,0.019588892,NA,TNFRSF14-AS1,lncRNA,ENST00000449660,1629,2549920,2552106
ENSG00000238164,1.588534419,4.316152897,1.849148094,2.334130463,0.019588892,NA,TNFRSF14-AS1,lncRNA,ENST00000443892,500,2549920,2554245
ENSG00000238164,1.588534419,4.316152897,1.849148094,2.334130463,0.019588892,NA,TNFRSF14-AS1,lncRNA,ENST00000416860,3522,2549920,2557011
ENSG00000238164,1.588534419,4.316152897,1.849148094,2.334130463,0.019588892,NA,TNFRSF14-AS1,lncRNA,ENST00000448624,808,2550074,2551598
ENSG00000238164,1.588534419,4.316152897,1.849148094,2.334130463,0.019588892,NA,TNFRSF14-AS1,lncRNA,ENST00000432521,3608,2550283,2554150
ENSG00000238164,1.588534419,4.316152897,1.849148094,2.334130463,0.019588892,NA,TNFRSF14-AS1,lncRNA,ENST00000452793,569,2554241,2557031
ENSG00000239440,8.754631247,3.324118674,0.826996169,4.019509155,5.83E-05,0.000499279,LINC02008,lncRNA,ENST00000470263,1951,81986138,82463675
ENSG00000239440,8.754631247,3.324118674,0.826996169,4.019509155,5.83E-05,0.000499279,LINC02008,lncRNA,ENST00000494340,766,81986152,82381904
ENSG00000239440,8.754631247,3.324118674,0.826996169,4.019509155,5.83E-05,0.000499279,LINC02008,lncRNA,ENST00000653255,1139,81986176,82416525
ENSG00000239440,8.754631247,3.324118674,0.826996169,4.019509155,5.83E-05,0.000499279,LINC02008,lncRNA,ENST00000668833,1183,81986174,82417336
ENSG00000239440,8.754631247,3.324118674,0.826996169,4.019509155,5.83E-05,0.000499279,LINC02008,lncRNA,ENST00000654980,2177,81986176,82207802
ENSG00000239440,8.754631247,3.324118674,0.826996169,4.019509155,5.83E-05,0.000499279,LINC02008,lncRNA,ENST00000666519,1655,81986174,82417338
ENSG00000239440,8.754631247,3.324118674,0.826996169,4.019509155,5.83E-05,0.000499279,LINC02008,lncRNA,ENST00000666096,830,82031985,82416593
ENSG00000240373,1.687770309,-4.262588385,1.708015734,-2.495637657,0.012573096,NA,SEC62-AS1,lncRNA,ENST00000479626,346,169978536,169985715
ENSG00000244558,4.024419156,2.400447888,1.060221259,2.264100882,0.023567911,NA,KCNK15-AS1,lncRNA,ENST00000427598,862,44694892,44738896
ENSG00000244558,4.024419156,2.400447888,1.060221259,2.264100882,0.023567911,NA,KCNK15-AS1,lncRNA,ENST00000419931,514,44695076,44696084
ENSG00000244558,4.024419156,2.400447888,1.060221259,2.264100882,0.023567911,NA,KCNK15-AS1,lncRNA,ENST00000445420,452,44695202,44745995
ENSG00000244558,4.024419156,2.400447888,1.060221259,2.264100882,0.023567911,NA,KCNK15-AS1,lncRNA,ENST00000427303,803,44709258,44746021
ENSG00000245293,4.736922477,-2.028859345,0.953858338,-2.127002788,0.033419852,NA,CYP2U1-AS1,lncRNA,ENST00000499098,2810,107863479,107932119
ENSG00000245293,4.736922477,-2.028859345,0.953858338,-2.127002788,0.033419852,NA,CYP2U1-AS1,lncRNA,ENST00000656249,2477,107863668,107978799
ENSG00000245293,4.736922477,-2.028859345,0.953858338,-2.127002788,0.033419852,NA,CYP2U1-AS1,lncRNA,ENST00000668082,1475,107863473,107893183
ENSG00000245293,4.736922477,-2.028859345,0.953858338,-2.127002788,0.033419852,NA,CYP2U1-AS1,lncRNA,ENST00000513071,3587,107907226,107978982
ENSG00000245293,4.736922477,-2.028859345,0.953858338,-2.127002788,0.033419852,NA,CYP2U1-AS1,lncRNA,ENST00000656358,3446,107907398,107932264
ENSG00000245293,4.736922477,-2.028859345,0.953858338,-2.127002788,0.033419852,NA,CYP2U1-AS1,lncRNA,ENST00000658105,2892,107907770,107989679
ENSG00000245293,4.736922477,-2.028859345,0.953858338,-2.127002788,0.033419852,NA,CYP2U1-AS1,lncRNA,ENST00000668384,1626,107863473,107893185
ENSG00000245556,858.2686156,2.454352985,0.253569648,9.679206512,3.70E-22,3.52E-20,SCAMP1-AS1,lncRNA,ENST00000513755,493,78342365,78360393
ENSG00000245556,858.2686156,2.454352985,0.253569648,9.679206512,3.70E-22,3.52E-20,SCAMP1-AS1,lncRNA,ENST00000421004,1479,78358801,78360507
ENSG00000245556,858.2686156,2.454352985,0.253569648,9.679206512,3.70E-22,3.52E-20,SCAMP1-AS1,lncRNA,ENST00000665502,4624,78355565,78360416
ENSG00000246375,160.1474588,2.748419516,0.237101351,11.59174968,4.54E-31,7.40E-29,PPM1K-DT,lncRNA,ENST00000652965,1806,88284507,88331383
ENSG00000246375,160.1474588,2.748419516,0.237101351,11.59174968,4.54E-31,7.40E-29,PPM1K-DT,lncRNA,ENST00000661338,1617,88284903,88331421
ENSG00000246375,160.1474588,2.748419516,0.237101351,11.59174968,4.54E-31,7.40E-29,PPM1K-DT,lncRNA,ENST00000500009,1660,88284936,88331421
ENSG00000246375,160.1474588,2.748419516,0.237101351,11.59174968,4.54E-31,7.40E-29,PPM1K-DT,lncRNA,ENST00000661337,557,88284982,88330459
ENSG00000246375,160.1474588,2.748419516,0.237101351,11.59174968,4.54E-31,7.40E-29,PPM1K-DT,lncRNA,ENST00000662571,1948,88316774,88331411
ENSG00000246528,6.279149477,2.149363279,0.824980625,2.60535001,0.009178045,0.037893665,,lncRNA,ENST00000501104,828,69834111,69837370
ENSG00000246528,6.279149477,2.149363279,0.824980625,2.60535001,0.009178045,0.037893665,,lncRNA,ENST00000528800,1256,69834129,69837829
